input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,street_view_url,place_id,images,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,user_reviews,user_reviews_extended,emails,_key_name,_key_phone,city
c3215e0d-5849-4700-8cba-2cd8e8c48dbf,https://www.google.com/maps/place/Lucy+Transportation+Inc/data=!4m7!3m6!1s0x89b16a65bab0b3fd:0xfa219c32562f45fc!8m2!3d37.6487949!4d-77.6170777!16s%2Fg%2F11fll6g3w4!19sChIJ_bOwumVqsYkR_EUvVjKcIfo?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNS4wIJJjKgBIAVAD&rclk=1,Lucy Transportation Inc,Transportation service,"3451 Kilburn Cir, Ridge, VA 23233",{},{},,,,26,1.3,"{""1"":23,""2"":1,""3"":1,""4"":0,""5"":1}",37.648795,-77.617078,18023858923721672188,,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkSOPPTKjjcU2BcFfpfLMC_4KoOhiv6vOMu1vxeqE9eLaSRXI79ScZ45-81uWp_A9LYU9FAmGaD_p8IfkM78ClIeB8LXzCvYnTFY2MXI77YkmOj3NJtkDoaTaU9AJq5GLCyjXmefA=w408-h306-k-no,America/New_York,,0x89b16a65bab0b3fd:0xfa219c32562f45fc,,ChIJ_bOwumVqsYkR_EUvVjKcIfo,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkSOPPTKjjcU2BcFfpfLMC_4KoOhiv6vOMu1vxeqE9eLaSRXI79ScZ45-81uWp_A9LYU9FAmGaD_p8IfkM78ClIeB8LXzCvYnTFY2MXI77YkmOj3NJtkDoaTaU9AJq5GLCyjXmefA=w397-h298-k-no""},{""title"":""Car"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkSOPPTKjjcU2BcFfpfLMC_4KoOhiv6vOMu1vxeqE9eLaSRXI79ScZ45-81uWp_A9LYU9FAmGaD_p8IfkM78ClIeB8LXzCvYnTFY2MXI77YkmOj3NJtkDoaTaU9AJq5GLCyjXmefA=w397-h298-k-no""}]",,,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Lucy Transportation Inc (Owner)"",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",,"[{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible entrance"",""enabled"":true},{""name"":""Wheelchair accessible parking lot"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""On-site parking"",""enabled"":true}]}]","[{""Name"":""Elizabeth"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL5mCQKlXdsKJ1ptNjYg690oiLR-1kGOcrDJJQuX_fnG5QSOw=s120-c-rp-mo-ba12-br100"",""Rating"":1,""Description"":""You're responsible for transporting very vulnerable people. Why would your driver risk their lives to pull onto the main road from a side road making traffic slam on their breaks the proceed to continue to drive poorly."",""Images"":null,""When"":""2 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT25oTmIzZFZlUzFUY2pnMlluTkhSRXhOTlZsR1RXYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":1,""author_url"":""https://www.google.com/maps/contrib/106798641031189360432/reviews?hl=en-US"",""posted_at_unix_micros"":1782243322567999,""updated_at_unix_micros"":1782243322567999,""language"":""en"",""translated_lang"":"""",""text_original"":""You're responsible for transporting very vulnerable people. Why would your driver risk their lives to pull onto the main road from a side road making traffic slam on their breaks the proceed to continue to drive poorly."",""text_translated"":"""",""published_at"":""2026-06-23T19:35:22.567999Z""},{""Name"":""Chandler"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL3KdkP5I2VZ4AQETT0KTvPtwtAfNKDhjDFMNXU2jawqHhrjGQ=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""Dangerous and reckless drivers putting you and your fellow neighbors at risk on the road. One of their drivers tried to get into a road rage match with me hanging out the window screaming at me, then did 25 over through a residential area cutting off cars. Put them in jail."",""Images"":null,""When"":""6 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2sxWll6WXRaMVZTYmxoTFlUQlZiVUpQVnpZemMzYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":1,""author_url"":""https://www.google.com/maps/contrib/115753955134223251353/reviews?hl=en-US"",""posted_at_unix_micros"":1772213878544620,""updated_at_unix_micros"":1772213878544620,""language"":""en"",""translated_lang"":"""",""text_original"":""Dangerous and reckless drivers putting you and your fellow neighbors at risk on the road. One of their drivers tried to get into a road rage match with me hanging out the window screaming at me, then did 25 over through a residential area cutting off cars. Put them in jail."",""text_translated"":"""",""published_at"":""2026-02-27T17:37:58.54462Z""},{""Name"":""Gerardo Antonetti"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJGXRBDSlVQBA9N3xWVgO3lgEkwtJklX0XjKU81TdSFHHFudw=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""It was March 11th 8:30 me and my wife got picked up by a driver from Lucy's transportation he was loud,ramping,raving  and cussing that he can't do this he don't know who he's supposed to pick up just blabbing on and running up on the curve as he's leaving out of our subdivision and that then pulled over into a parking lot behind our subdivision yelling screaming and we all told him you need to chill out calm down then he got out the van opened up the sliding door where my wife was sitting I was in the very back he yelled back what did you just say like he wanted to fight he was rude disrespectful my wife has had multiple altercations with this company I would give them 5 thumbs downs."",""Images"":null,""When"":""5 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT25Ga1RGQnZWemhmZHpKR2EyOWFNbWxpZDE5S2MwRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":1,""author_url"":""https://www.google.com/maps/contrib/101766702384527694775/reviews?hl=en-US"",""posted_at_unix_micros"":1773319280183522,""updated_at_unix_micros"":1773319502830175,""language"":""en"",""translated_lang"":"""",""text_original"":""It was March 11th 8:30 me and my wife got picked up by a driver from Lucy's transportation he was loud,ramping,raving  and cussing that he can't do this he don't know who he's supposed to pick up just blabbing on and running up on the curve as he's leaving out of our subdivision and that then pulled over into a parking lot behind our subdivision yelling screaming and we all told him you need to chill out calm down then he got out the van opened up the sliding door where my wife was sitting I was in the very back he yelled back what did you just say like he wanted to fight he was rude disrespectful my wife has had multiple altercations with this company I would give them 5 thumbs downs."",""text_translated"":"""",""published_at"":""2026-03-12T12:41:20.183522Z""},{""Name"":""maria berman"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVrlRNNPPo9qjGuyVxB2RklWhhcVXIclvdy2EnIIfiRkDCmyYE=s120-c-rp-mo-br100"",""Rating"":2,""Description"":""Not a transportation company you can rely on. They have older drivers which makes me nervous. In addition due to their thick accents, hard to understand. Today’s driver did not show up as expected. Had to call company to check. Apparently the van had a flat tire. Delay would be 30 minutes. The driver nor the company called to let us know. Makes me wonder if they inspect their tires and maintain their vehicles to safely transport their customers."",""Images"":null,""When"":""a year ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2t4SlRERjRhemxQU0hnNGNUWndObFZxYlRaNFRWRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":2,""author_url"":""https://www.google.com/maps/contrib/102491535843068879525/reviews?hl=en-US"",""posted_at_unix_micros"":1754051815352680,""updated_at_unix_micros"":1754052225212914,""language"":""en"",""translated_lang"":"""",""text_original"":""Not a transportation company you can rely on. They have older drivers which makes me nervous. In addition due to their thick accents, hard to understand. Today’s driver did not show up as expected. Had to call company to check. Apparently the van had a flat tire. Delay would be 30 minutes. The driver nor the company called to let us know. Makes me wonder if they inspect their tires and maintain their vehicles to safely transport their customers."",""text_translated"":"""",""published_at"":""2025-08-01T12:36:55.35268Z""},{""Name"":""Kelley merritt"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKWWab8mH09GvAEtRlm0EnlPgt5wOz4Cx-w55Oz7T_E6F_NlU8=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""You have drivers trying to run people off the road, not once but twice"",""Images"":null,""When"":""5 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT25OYWJqaHRPVEV0T0VocFZrRXhTMUZXVVU1NmVGRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":1,""author_url"":""https://www.google.com/maps/contrib/113863518754995261203/reviews?hl=en-US"",""posted_at_unix_micros"":1774381604109233,""updated_at_unix_micros"":1774381604109233,""language"":""en"",""translated_lang"":"""",""text_original"":""You have drivers trying to run people off the road, not once but twice"",""text_translated"":"""",""published_at"":""2026-03-24T19:46:44.109233Z""},{""Name"":""b p"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVwl5FPh4jeJDktGPhFx4vGw4w0dq0FGbbplKpHQqA7nqbbKibG=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""I've never hired this company for their service, but similar to many other reviewers here I am compelled to report the aggressive driving I experienced today on my way to Tysons. One of the Lucy vans was behind me for several miles and honked at me every time there was a stop sign, a red light, or a merge. The first stop sign I came to I came to a full stop (as is the law--this company should familiarize themselves with laws of the road, most especially considering their business). The van honked at me for this and then, after I went, took the turn without stopping. Next we approached a right turn with 3 cars ahead of us. Light was red with traffic interrupting turns, but turned green as we approached. Impatient, the van honked...Lucy van was FIVE cars deep in a line that just started moving because the light just turned green. What a jerk. Then we came to a point where most traffic was continuing straight and Lucy wanted to go right. Easy thing to do, no one in their way...but they still felt compelled to honk as they got into the right lane and continued on their way! Wild. I would never, ever, EVER hire this company. Danger on the road as is."",""Images"":null,""When"":""a year ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2t0SVNteE1jREJUTTBKNFZGUnZNWGhUVjNWa1QzYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":1,""author_url"":""https://www.google.com/maps/contrib/110476490413930701021/reviews?hl=en-US"",""posted_at_unix_micros"":1750280462402380,""updated_at_unix_micros"":1750280462402380,""language"":""en"",""translated_lang"":"""",""text_original"":""I've never hired this company for their service, but similar to many other reviewers here I am compelled to report the aggressive driving I experienced today on my way to Tysons. One of the Lucy vans was behind me for several miles and honked at me every time there was a stop sign, a red light, or a merge. The first stop sign I came to I came to a full stop (as is the law--this company should familiarize themselves with laws of the road, most especially considering their business). The van honked at me for this and then, after I went, took the turn without stopping. Next we approached a right turn with 3 cars ahead of us. Light was red with traffic interrupting turns, but turned green as we approached. Impatient, the van honked...Lucy van was FIVE cars deep in a line that just started moving because the light just turned green. What a jerk. Then we came to a point where most traffic was continuing straight and Lucy wanted to go right. Easy thing to do, no one in their way...but they still felt compelled to honk as they got into the right lane and continued on their way! Wild. I would never, ever, EVER hire this company. Danger on the road as is."",""text_translated"":"""",""published_at"":""2025-06-18T21:01:02.40238Z""},{""Name"":""B O"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLgyrYqcQoIWWMxrP8tmSyFv_oS6Nf5om2YZle_U5_TEA8-ug=s120-c-rp-mo-ba12-br100"",""Rating"":1,""Description"":""Encountered two of their vehicles on I95. #57 swung into the middle lane doing 50 mph in a 65 zone making everyone behind slam on their brakes. #57 then proceeded to randomly alternate between 70mph and 50mph for miles for no reason. He'd slow down and when people moved over to go around, he'd zoom on ahead. Not sure if he was just distracted and clueless or doing it intentionally to mess with traffic.  Vehicle #65 was possibly in some sort of convoy with #57 and at one point, the two of them were running a rolling blockade doing 55 in the 65.   Incredibly frustrating."",""Images"":null,""When"":""11 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2s5MFJVTkZVR3hEVUhGZlNtNVdWM0o0VjNVNFJtYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":1,""author_url"":""https://www.google.com/maps/contrib/105628187705058315352/reviews?hl=en-US"",""posted_at_unix_micros"":1757471384233148,""updated_at_unix_micros"":1757471384233148,""language"":""en"",""translated_lang"":"""",""text_original"":""Encountered two of their vehicles on I95. #57 swung into the middle lane doing 50 mph in a 65 zone making everyone behind slam on their brakes. #57 then proceeded to randomly alternate between 70mph and 50mph for miles for no reason. He'd slow down and when people moved over to go around, he'd zoom on ahead. Not sure if he was just distracted and clueless or doing it intentionally to mess with traffic.  Vehicle #65 was possibly in some sort of convoy with #57 and at one point, the two of them were running a rolling blockade doing 55 in the 65.   Incredibly frustrating."",""text_translated"":"""",""published_at"":""2025-09-10T02:29:44.233148Z""},{""Name"":""Christina Dawson"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJW86UjGpNkIG3mgbQecvpSLj4lKBNGA8y2AVbK_ukfdJyQ8tM6=s120-c-rp-mo-ba12-br100"",""Rating"":1,""Description"":""Just saw them run a red light Vienna. Hope they were not carrying any passengers."",""Images"":null,""When"":""a month ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2xwSGJWbEdSbXBsZDBZMGNrTlVWV04xYmtOS2FXYxAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":1,""author_url"":""https://www.google.com/maps/contrib/111410419077304023576/reviews?hl=en-US"",""posted_at_unix_micros"":1783429067756082,""updated_at_unix_micros"":1783429067756082,""language"":""en"",""translated_lang"":"""",""text_original"":""Just saw them run a red light Vienna. Hope they were not carrying any passengers."",""text_translated"":"""",""published_at"":""2026-07-07T12:57:47.756082Z""}]",,,lucytransportationinc,,aba
c3215e0d-5849-4700-8cba-2cd8e8c48dbf,https://www.google.com/maps/place/Neom+Logistics/data=!4m7!3m6!1s0x487c4e8ea56cdea3:0x6135e699ec8c2238!8m2!3d38.7518759!4d-77.0904863!16s%2Fg%2F11t2v848wm!19sChIJo95spY5OfEgROCKM7JnmNWE?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNS4wIJJjKgBIAVAD&rclk=1,Neom Logistics,Freight forwarding service,"7581 Grey Goose Way, Alexandria, VA 22306","{""Friday"":[""8:30 AM–6 PM""],""Monday"":[""8 AM–6 PM""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 AM–6 PM""],""Tuesday"":[""8 AM–6 PM""],""Wednesday"":[""8 AM–6 PM""]}",{},http://www.neomlgc.com/,(571) 919-9151,"QW25+QR Alexandria, Virginia",16,4.9,"{""1"":0,""2"":0,""3"":0,""4"":1,""5"":15}",38.751876,-77.090486,7004758344217666104,,,,https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlDoiwqJX_0ExD9xbQfuwZubnt7rlPSy998w2xSEKbHUQXgfaTHzQwZAR53feC2skAziE1CuIj9TDg-22qne1L9zW74fbuRmb3rGOxhpcxzDVXFJNlfZIo4X9dJhmGunD7rAJr83w=w408-h510-k-no,America/New_York,,0x487c4e8ea56cdea3:0x6135e699ec8c2238,,ChIJo95spY5OfEgROCKM7JnmNWE,"[{""title"":""All"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlDoiwqJX_0ExD9xbQfuwZubnt7rlPSy998w2xSEKbHUQXgfaTHzQwZAR53feC2skAziE1CuIj9TDg-22qne1L9zW74fbuRmb3rGOxhpcxzDVXFJNlfZIo4X9dJhmGunD7rAJr83w=w238-h298-k-no""},{""title"":""By owner"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkksIKifRrbKQX6QIbQ4hMp0YQYLbsC8iThHgkrgXLkNTP5hX6C_3N3yalnSAtIzYbQLUWO0sfeWIeDPC7v03JT-qBtwLE2ew5wLNsuTBzIPe3m3Jj1ktPKfL7yYqBkv9i5qUU6=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnR59dLHg1P8zRqLsgCVKekdSSbQta2NRV5nBFL6g-fdFOXgQ_28xm-CMKTfg3DQvcr4Oyz6ZmL5DKMtoja0bwpd1wfRm7OwadlxGXafts8BbXb0JN7Xf--8D2YiyQFv-QFM_zhUaXXIxB0=w224-h398-k-no""}]",,,"{""link"":"""",""source"":""""}","{""id"":""116694946489921960665"",""name"":""Neom Logistics (Owner)"",""link"":""https://www.google.com/maps/contrib/116694946489921960665""}","{""borough"":"""",""street"":""7581 Grey Goose Way"",""city"":""Alexandria"",""postal_code"":""22306"",""state"":""Virginia"",""country"":""US""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Online appointments"",""enabled"":true},{""name"":""Onsite services"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Appointment required"",""enabled"":true}]}]","[{""Name"":""Monier A"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWlcwrMw8qu2UFe-6nvJXFq1UIBRJhWqXLQflogNByRqN_FoF_5=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""🚨 If you’re reading this, you’ve come to the right people 👍\n\nI worked with Ammar at Neom Logistics to arrange shipping my car from NYC to Jeddah, Saudi Arabia. He was honest, clear, and supportive throughout the process.\n\nTo make sure everything went smoothly, I chose to drive my car to their warehouse myself (even though pickup was available). From the initial contract to guidance on what I could and couldn’t leave inside the car, everything went smoothly. He was also knowledgeable about Saudi regulations and provided a list of customs brokers there, which was very reassuring.\n\nThe shipping time is estimated at around 6 weeks from port departure, which is impressive—especially given the current situation in the Middle East. The team clearly cares about your business as much as their own. I’ll follow up with more photos and delivery details once the car arrives."",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ACvplmOUGsJDi1qdFnzGccUj1l8BI-YRfOHSLKKHbzRGxIEwsr-d_MrrTWR6d9-F53_XOv1-nRhn2KA64ByM_CmnkB-vTEg6Wizp0DTN1P_QHupTAX585H4VqH9BBR8oX9yEgPGEQCvO4farkPpI=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmPmlKSYhTVXEl4V-vf0tZ7OHOkiTL8hZ_ORntTxeJXizmSfsa3x48YI0ObdoU7knDnOE8oJ7XIcOX75L_qYDA8_7sE15r9dZ1OJXaTtJNEtzyfa7Zqfrawq9qKqtoh9d-Ay4OD494Evqy4=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmM6JmKgVBd-HeArgU8nsvrlp0TbA5VqR5IHcLzUqqExlFoTyBok-j5AS-ivrx16XqLh-Rt_LTrKdGSCHN_hPuBRDe9wYXHi6pk0rhh0oCLMbpX1Ck5e2iHSctfITE5XqAQVs8kYfhxupg0=k-no"",""https://lh3.googleusercontent.com/grass-cs/ACvplmPw-IDnztu5AN6iIm8pzIjoZGJoGeFUTmPuJoSWJ1wuM2PiSaiPuQZeb9CCuo9qxb4ZG9FJy7JuD1f6qhbo7pEQiNflz8ZK2MFml2HvEwhxQ1rYxR1p9xSjcvv4Mc7OBVGuGdZruMAVmu3s=k-no""],""When"":""4 months ago"",""review_id"":""Ci9DQUlRQUNvZENodHljRjlvT2s5c1FuUlZRMnBzU1VaUVFUZHliV3h3VW1SU1lrRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/100914819436567569667/reviews?hl=en-US"",""posted_at_unix_micros"":1776996412267685,""updated_at_unix_micros"":1776996412267685,""language"":""en"",""translated_lang"":"""",""text_original"":""🚨 If you’re reading this, you’ve come to the right people 👍\n\nI worked with Ammar at Neom Logistics to arrange shipping my car from NYC to Jeddah, Saudi Arabia. He was honest, clear, and supportive throughout the process.\n\nTo make sure everything went smoothly, I chose to drive my car to their warehouse myself (even though pickup was available). From the initial contract to guidance on what I could and couldn’t leave inside the car, everything went smoothly. He was also knowledgeable about Saudi regulations and provided a list of customs brokers there, which was very reassuring.\n\nThe shipping time is estimated at around 6 weeks from port departure, which is impressive—especially given the current situation in the Middle East. The team clearly cares about your business as much as their own. I’ll follow up with more photos and delivery details once the car arrives."",""text_translated"":"""",""reply_text_original"":""Thank you so much, Monier, for your kind words and for trusting us with your shipment—we truly appreciate it.\nIt was a pleasure assisting you with your vehicle export  to Jeddah. We’re glad to hear that the process felt smooth and transparent, and that our guidance helped give you peace of mind along the way. That’s exactly the experience we aim to provide every clients.\nWe’ll stay closely involved until your car arrives safely, and we look forward to your follow-up once delivery is completed. \nThanks again for choosing us!\n\n— Ammar \u0026 Neom Logistics Team"",""reply_language"":""en"",""reply_posted_at_unix_micros"":1776997260000000,""reply_updated_at_unix_micros"":1776997260000000,""published_at"":""2026-04-24T02:06:52.267685Z""},{""Name"":""Yahya Alshehri"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXRPtP0wwkVbLFeH8hMOnotfQaKZVX4Ab7nlW8J1fCoNXKOUVw7=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""I had an exceptional experience with Neom Logistics! They managed to ship my car overseas in record time, far exceeding my expectations. Ammar was incredibly kind and professional throughout the entire process, ensuring everything went smoothly and efficiently. I highly recommend their services for anyone needing reliable and fast logistics solutions!"",""Images"":null,""When"":""2 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUQ3Z3BLT2dBRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/113616634868537300840/reviews?hl=en-US"",""posted_at_unix_micros"":1724338370675644,""updated_at_unix_micros"":1724338370675644,""language"":""en"",""translated_lang"":"""",""text_original"":""I had an exceptional experience with Neom Logistics! They managed to ship my car overseas in record time, far exceeding my expectations. Ammar was incredibly kind and professional throughout the entire process, ensuring everything went smoothly and efficiently. I highly recommend their services for anyone needing reliable and fast logistics solutions!"",""text_translated"":"""",""published_at"":""2024-08-22T14:52:50.675644Z""},{""Name"":""Sameer Karali"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocISXPdF9hf6fRHjLUC5xGLdTITNZ7wlqMyjIB-8j1w4XuJ_kg=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Ammar was one of a kind, his work and dealing was very excellent and beyond the expectations. I send a container with him and very reasonable price. I recommend him if your sending a container to Saudi. Thank you Ammar for the help and your explanation to every step and your patient to my questions. Your never going to regret dealing with Ammar."",""Images"":null,""When"":""2 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSURiX1pTaUFREAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/106424236790830046918/reviews?hl=en-US"",""posted_at_unix_micros"":1723130999278605,""updated_at_unix_micros"":1723130999278605,""language"":""en"",""translated_lang"":"""",""text_original"":""Ammar was one of a kind, his work and dealing was very excellent and beyond the expectations. I send a container with him and very reasonable price. I recommend him if your sending a container to Saudi. Thank you Ammar for the help and your explanation to every step and your patient to my questions. Your never going to regret dealing with Ammar."",""text_translated"":"""",""published_at"":""2024-08-08T15:29:59.278605Z""},{""Name"":""Salem Adam"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV8eCTu5QSSN_vRz0wJjNuc1vm2hxfMEIihLDha_ejxBkPU4Is=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Can’t say enough good things about them .  Perfect service , great communication, and first class service.  Highly recommend!!!\nIt was an absolute pleasure working with Mr. Amar! Thank you again for treating me with respect and treating my cars with such care."",""Images"":null,""When"":""3 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNwajV5LUN3EAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/116639426078225737539/reviews?hl=en-US"",""posted_at_unix_micros"":1691855402218472,""updated_at_unix_micros"":1691855402218472,""language"":""en"",""translated_lang"":"""",""text_original"":""Can’t say enough good things about them .  Perfect service , great communication, and first class service.  Highly recommend!!!\nIt was an absolute pleasure working with Mr. Amar! Thank you again for treating me with respect and treating my cars with such care."",""text_translated"":"""",""published_at"":""2023-08-12T15:50:02.218472Z""},{""Name"":""Troy Duncan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocK3D5yECvM3tv6hZNAJUaonpLip4Ak4hepapasQdYyPNlp8EA=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""This is a great company!! They walked me through all the steps from beginning to end with my shipment. The owner even reached out personally when I had a question about a process and clarified it for me. Definitely will reuse"",""Images"":null,""When"":""2 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUNaX0t2NDdnRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/117327544241104487847/reviews?hl=en-US"",""posted_at_unix_micros"":1694017972824803,""updated_at_unix_micros"":1694017972824803,""language"":""en"",""translated_lang"":"""",""text_original"":""This is a great company!! They walked me through all the steps from beginning to end with my shipment. The owner even reached out personally when I had a question about a process and clarified it for me. Definitely will reuse"",""text_translated"":"""",""published_at"":""2023-09-06T16:32:52.824803Z""},{""Name"":""P\u0026P Transport LLC"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVKgfolKTFuud-OyStO-UMRxw9l0LatKBohVmBfySJntbnIJfbB=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Great company to do business with. Fast response back, great customer service. If you plan on shipping anything I highly recommend Neom Logistics they have my business."",""Images"":null,""When"":""3 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUNwdDdPZXF3RRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/103849836714308354075/reviews?hl=en-US"",""posted_at_unix_micros"":1691841249911063,""updated_at_unix_micros"":1691841249911063,""language"":""en"",""translated_lang"":"""",""text_original"":""Great company to do business with. Fast response back, great customer service. If you plan on shipping anything I highly recommend Neom Logistics they have my business."",""text_translated"":"""",""published_at"":""2023-08-12T11:54:09.911063Z""},{""Name"":""ABADY YOUSEF"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUFgyjKMoq9J0OA36ryZfHDPH4nVzOanrUvYnuPqmXG-9x3fWEc=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Great customer service and fast shipping! Highly recommend using their services."",""Images"":null,""When"":""3 years ago"",""review_id"":""ChdDSUhNMG9nS0VJQ0FnSUNwdF91YWhBRRAB"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/109522449245943290440/reviews?hl=en-US"",""posted_at_unix_micros"":1691841950013840,""updated_at_unix_micros"":1691842105324892,""language"":""en"",""translated_lang"":"""",""text_original"":""Great customer service and fast shipping! Highly recommend using their services."",""text_translated"":"""",""published_at"":""2023-08-12T12:05:50.01384Z""},{""Name"":""uday alshibani Alshibani"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJwBeJageYUYen6AtjhqK2fMXsicTzz1Z9hOujgGUIA8Osrcg=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""It's good professional company with great customer service"",""Images"":null,""When"":""3 years ago"",""review_id"":""ChZDSUhNMG9nS0VJQ0FnSUNwOV9TQ2FREAE"",""source"":""Google"",""rating_scale"":5,""rating_float"":5,""author_url"":""https://www.google.com/maps/contrib/110239982617501870728/reviews?hl=en-US"",""posted_at_unix_micros"":1691845051861239,""updated_at_unix_micros"":1691845051861239,""language"":""en"",""translated_lang"":"""",""text_original"":""It's good professional company with great customer service"",""text_translated"":"""",""published_at"":""2023-08-12T12:57:31.861239Z""}]",,,neomlogistics,5719199151,aba
