input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,street_view_url,place_id,images,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,user_reviews,user_reviews_extended,emails,_key_name,_key_phone,_key_name2,_key_phone2
3b90acea-1fe3-4b48-9755-03ee9bb1f358,https://www.google.com/maps/place/Transborder+Logistics+Ltd/data=!4m7!3m6!1s0x104e0b001a1c12e3:0x4541034d97bb05f2!8m2!3d9.0709679!4d7.4488263!16s%2Fg%2F11yf7dx159!19sChIJ4xIcGgALThAR8gW7l00DQUU?authuser=0&hl=en&g_ep=EgoyMDI2MDgyNC4wIJJjKgBIAVAD&rclk=1,Transborder Logistics Ltd,Logistics service,"12 T.O.S. Benson Crescent, Utako, Abuja 900108, Federal Capital Territory","{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""Closed""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",{},http://www.transborderlogistics.net/,,3CCX+9G Abuja,0,0.0,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":0}",9.070968,7.448826,4990273493896201714,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NAPGBg20dVGvS-JdvxRdBA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=204.93443&pitch=0&thumbfov=100,Africa/Lagos,,0x104e0b001a1c12e3:0x4541034d97bb05f2,https://www.google.com/maps/@?api=1&map_action=pano&pano=NAPGBg20dVGvS-JdvxRdBA,ChIJ4xIcGgALThAR8gW7l00DQUU,"[{""title"":""All"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NAPGBg20dVGvS-JdvxRdBA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=204.93443\u0026pitch=0\u0026thumbfov=100""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NAPGBg20dVGvS-JdvxRdBA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=204.93443\u0026pitch=0\u0026thumbfov=100""}]",,,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Transborder Logistics Ltd (Owner)"",""link"":""""}","{""borough"":""Utako"",""street"":""12 T.O.S. Benson Crescent"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,[],,,transborderlogisticsltd,,transborderlogisticsltd,
